sk	M	a	lng	mx
1232	100	1.02379056843634	14	-7.93204249560469
1234	1000	1.04884851946905	22	-7.70309106218069
1236	100	1.03855821403886	17	-7.83708543776912
1237	100	1.1282192257448	59	-6.53536902784651
1238	1	1.18912096744852	101	-4.79303065201136
1241	100	1.16122072178706	81	-5.90254705866059
1243	100	1.02898645314485	9	-7.95695991919775
1247	1000	1.0132878596603	3	-8.01674228254377
1249	1000	1.01464569448275	3	-8.01445301567752
1250	10	1.24449467441339	180	-0.856422486421198
1251	1	1.02472123352429	7	-7.98853264581067
1253	1000	1.23128567997594	181	-0.759376204983067
1254	100	1.13490281977655	92	-5.60485288471096
1255	10	1.06308358421948	36	-7.68324978371209
1256	10	1.04845127407322	25	-7.82647750413473
1258	1	1.03681899120959	19	-7.9016231198313
1260	10	1.03092026092111	19	-7.92426187919052
1262	1000	1.03948289467966	36	-7.76780187832562
1268	100	1.02141266012977	26	-7.90813847525146
1269	1	1.02108045748119	27	-7.89721211788688
1271	100	1.0484888617613	49	-7.28327350923911
1275	10	1.01074006395274	15	-7.98669892845961
1276	1000	1.03433274926549	36	-7.63527165450877
1277	1	1.1168417610234	122	-5.17957825113599
1279	100	1.10347023335166	105	-5.7982904153221
1280	1	1.13774307053005	138	-4.25716582431525
1282	1000	1.04008427740828	34	-7.59125982066663
1285	1000	1.02150935352114	19	-7.90138516710906
1288	100	1.05795099660056	41	-7.40587924087854
1290	100	1.18742691081995	170	-0.667323482951551
1291	100	1.13883493858916	133	-4.46083047818788
1298	1000	1.02041011599324	11	-7.97468358760009
1300	1000	1.1079952769122	112	-5.83150748926306
1301	1	1.13245124253322	132	-4.12155936092508
1304	1000	1.03562834215752	22	-7.86546732801617
1312	100	1.12409446777528	138	-3.00447504644193
1313	100	1.0267053308429	28	-7.89866249883401
1314	100	1.02693569650826	32	-7.88432842096835
1315	10	1.01810650153049	18	-7.96388879600694
1320	1000	1.01590572311063	25	-7.95499072750814
1321	1000	1.07059127936853	102	-5.71299763567701
1323	10	1.04270022080807	78	-7.05305484678549
1325	10	1.05895928157541	92	-6.22149520470013
1327	1000	1.03149928748069	65	-7.41592289695182
1328	100	1.00353381596689	5	-8.02296529284921
1332	1000	1.05692663426358	86	-6.32369958429465
1335	10	1.05900853762505	84	-6.29497225568865
1336	1	1.05436193026113	80	-6.4937499122766
1337	1	1.01911677381227	44	-7.76740063582896
1339	1000	1.10531900665107	114	-3.93417181596828
1341	1	1.02827524047119	53	-7.55289826866723
1342	100	1.05738040298189	76	-6.50680917962601
1344	1	1.15439269859544	144	-1.42848400614719
1347	10	1.13692218928856	126	-2.77424229459226
1348	10	1.06331490708682	73	-6.47125865202597
1349	1	1.06270328751231	73	-6.48721240331717
1350	1000	1.03263457679467	49	-7.52327028751141
1354	10	1.03812021563047	50	-7.44032166897021
1357	100	1.10321550684741	91	-5.14709353495733
1358	1	1.06327680246922	63	-6.74798854126892
1360	1	1.05733893761162	57	-6.98191780763079
1363	10	1.20551194586798	164	-0.402185693870393
1364	1	1.09385158634092	77	-5.86428155199288
1365	10	1.11718728097831	92	-4.98902242532097
1367	1	1.07780363380569	64	-6.52018534729777
1371	1000	1.14454469115524	105	-4.234899401287
1373	10	1.04758440766887	40	-7.45932463401171
1379	1	1.04435108884611	33	-7.6005390995741
1380	1000	1.07164351587857	49	-7.04917225446702
1382	1000	1.07157303708355	47	-7.08970399705505
1384	100	1.12639793119266	82	-5.62194273251419
1385	1	1.12208997946985	79	-5.81685369289034
1388	100	1.00507775330279	3	-8.02345534102833
1389	1000	1.17452296699884	122	-3.90008071276223
1391	10	1.05604380434014	33	-7.5492854842431
1393	1	1.10251391758813	62	-6.63746862971753
1397	1000	1.10375188720673	63	-6.67308330917356
1398	1	1.24278173662384	178	-0.0738352347741621
1399	1000	1.01761172817587	9	-7.98783436521994
1402	10	1.03010121942554	15	-7.9211477635903
1403	1000	1.09239190549895	57	-6.97159681943277
1404	100	1.02550919988738	12	-7.95179313187237
1406	1	1.0793953263265	50	-7.23253428009025
1408	10	1.10496402565637	71	-6.47917675373433
1409	1000	1.09941823720046	68	-6.62415750489533
1410	100	1.01599125278163	7	-8.0002523535222
1413	100	1.09938690473463	74	-6.47087686135828
1415	1	1.13122879702904	113	-5.17496296503684
1416	1000	1.09228160680425	71	-6.58492519599386
1417	1000	1.02982159094558	20	-7.89357847713381
1418	100	1.07509193979069	57	-7.04300316639862
1426	10	1.03680273570805	30	-7.76030254348599
1427	1000	1.05676858868302	46	-7.36807087248417
1428	10	1.02651388532303	22	-7.87937748449412
1429	1	1.11034301242888	106	-5.6780300198339
1430	10	1.12818988492954	120	-4.69082650138576
1431	1	1.07173452023104	64	-7.01450794522657
1434	10	1.02171709908888	18	-7.92818750934027
1437	1	1.02988373858425	23	-7.84632443019764
1439	1	1.01154362366673	9	-8.00216300259643
1447	1000	1.01337898768528	9	-7.99859689145031
1448	10	1.02837987973326	20	-7.8908395016665
1449	10	1.10000686468375	100	-5.55651183407123
1450	10	1.01367077054229	9	-7.99991649042116
1451	100	1.10447963179633	104	-5.15425844024918
1452	1	1.04057492675841	37	-7.74040120587821
1456	1	1.054799873675	68	-7.3193669968653
1457	10	1.00884764019564	5	-8.01576685265943
1461	1	1.03584361710511	52	-7.71076326204435
1464	1000	1.00586062347662	4	-8.02180730346956
1465	1000	1.17274763964609	184	-0.352063925499994
1466	1000	1.03601010486866	57	-7.51469006923752
1470	10	1.04721660224789	65	-6.97754308489262
1477	10	1.12523623826928	131	-3.51201889722986
1480	10	1.01766046560247	38	-7.80774142924764
1483	10	1.02806322708002	44	-7.54896503154371
1484	1000	1.04043861796624	51	-7.2056278261988
1486	100	1.00332032186023	11	-8.0169100776182
1487	100	1.04383160946895	50	-7.17132634215407
1488	1000	1.14797271955287	145	-3.28405487783178
1491	1000	1.07246415667579	63	-6.4874026438911
1493	10	1.0037023979425	10	-8.01585651404393
1495	100	1.08079523823086	64	-6.4411285138593
1497	10	1.06650213009213	51	-6.9373369373614
1498	10	1.21410628381871	188	-0.214351695873497
1499	10	1.10702117932156	81	-5.94161226856139
1502	1	1.09574868082939	66	-6.46683423228297
1506	10	1.05994851541228	35	-7.42345699659123
1507	1	1.06291323766627	36	-7.40333215089409
1508	1	1.03629323856772	21	-7.79654254527279
1509	1000	1.00333617272587	2	-8.02508025747715
1515	10	1.09526655861502	59	-7.02912478524236
1517	1000	1.04749195291069	22	-7.78492608459024
1518	1	1.06592670803286	34	-7.57279566892071
1519	1	1.07336336532041	42	-7.45602279006577
1520	100	1.1089226257569	89	-6.57046953091177
1521	1000	1.11169027759971	97	-6.38748595647894
1522	1000	1.06963179650174	44	-7.49490447726991
1524	10	1.01934047329153	8	-7.99234586887024
1527	100	1.00640134506989	2	-8.02425966768635
1530	100	1.12275223090327	137	-4.45063202118807
1533	100	1.00718648612181	3	-8.02194209873378
1535	1000	1.07224957457387	96	-6.66884475173794
1537	1	1.02933133102568	31	-7.84809081903458
1538	1000	1.01105067884512	8	-8.00750922494358
1539	100	1.07744625404181	107	-6.1388661169073
1540	10	1.00263808640746	1	-8.02559797708144
1541	100	1.04294559017596	61	-7.46680373461114
1543	1	1.02639469636214	35	-7.82202114826376
1544	100	1.03545225502097	52	-7.61764720177404
1545	10	1.1084395348581	137	-3.74090827444411
1548	100	1.0185352665443	26	-7.91614958739631
1549	1	1.09618067343371	127	-4.50697061234105
1552	1	1.14357459024592	156	-1.0419232788155
1556	1	1.03008749373319	49	-7.69914552746026
1559	1	1.00314198741673	3	-8.02393737735826
1560	1	1.00979447606712	14	-7.99447214169008
1561	1000	1.06651907615	96	-6.19205308571971
1562	1000	1.05525475043686	85	-6.73317767378377
1564	1000	1.06370453248528	92	-6.31512291998942
1567	10	1.10482529883482	122	-3.96145394497082
1572	1000	1.01551293628408	28	-7.93018671794912
1573	1	1.08378282242913	104	-5.25036972552629
1574	1	1.02354427750562	45	-7.77319640018402
1575	10	1.05247713153646	77	-6.76474698601506
1578	1	1.0322602704006	55	-7.53200182009659
1579	1000	1.14502293491312	137	-1.70819613667258
1580	1	1.08184162175262	98	-5.45326093613863
1583	100	1.00716278139474	14	-8.00398942397971
1586	100	1.03498465317358	54	-7.43503344549332
1588	10	1.15354416635947	133	-1.66861366589336
1589	1000	1.01531017200579	29	-7.90516785604532
1590	10	1.07596050109822	85	-5.98046137692937
1592	1	1.12363163803228	111	-3.75891519014379
1594	10	1.12609104974744	110	-3.75144298880796
1597	1	1.07223200202372	75	-6.37998161112295
1598	100	1.17195029775217	131	-1.38566059953607
1599	1000	1.11072025144514	95	-4.86205375409961
1603	1000	1.01377346351795	20	-7.94961351585708
1606	1	1.00518651913499	7	-8.01751094259899
1607	10	1.11454639059632	89	-5.15256498224267
1608	1	1.00315051893271	4	-8.02332091754988
1609	100	1.03642372793791	36	-7.64850073044504
1610	10	1.09857214618199	77	-5.93940271925922
1613	1	1.04246412157021	37	-7.59801776027353
1614	10	1.08491151992895	66	-6.56630969305196
1615	10	1.00651935044343	6	-8.01729624533267
1619	1000	1.00975684510775	8	-8.00672105381282
1620	100	1.04769491535535	37	-7.59998466351522
1622	1000	1.17076472746033	106	-3.20927522121657
1623	100	1.09574156612677	66	-6.39042494061442
1626	1	1.03419305621196	25	-7.82333634295669
1627	1	1.0064451854386	4	-8.02114137202466
1631	10	1.10237236747388	65	-6.16680335404379
1632	10	1.0771955600625	53	-6.95082289407076
1633	1	1.24022385809741	123	-0.36595923169451
1639	1000	1.01355414886492	9	-7.99752623742225
1642	1	1.00332877915141	1	-8.02580317436875
1644	100	1.08048051554332	50	-6.81999680760711
1645	1	1.0375210161306	29	-7.74567586589444
1646	10	1.09822474061132	57	-6.37146792576912
1647	1	1.03013467171078	24	-7.84016771873319
1649	10	1.03466674248301	26	-7.78086171308933
1650	1000	1.23327021588066	109	-1.45973678752258
1654	1	1.03303010013323	22	-7.82238530911213
1657	1	1.12015485562239	63	-6.2382513185677
1658	10	1.06345613857385	32	-7.43917559950406
1659	1000	1.22660922339977	98	-2.39751016798177
1660	10	1.03494167509445	19	-7.8360508069261
1663	100	1.01451417460666	8	-7.99858758992549
1664	1	1.0474479903205	21	-7.75236589680923
1666	100	1.02130837363766	9	-7.97264367377952
1670	1000	1.11873017567424	57	-6.78401148546643
1671	100	1.0257578336306	9	-7.96818553648744
1674	10	1.17115592499709	72	-4.88613736702944
1675	1000	1.04831360985344	17	-7.83945567033766
1676	100	1.09677253577115	49	-7.19402927672142
1677	1000	1.23502668421397	100	-2.09550784776325
1683	10	1.18879517737041	82	-3.46842245715256
1684	1	1.07403260391036	45	-7.27770134348233
1688	100	1.07152975905203	44	-7.08464290127722
1689	100	1.07143654994177	44	-7.03943089562993
1692	10	1.11871378496341	55	-5.61320214663222
1697	10	1.30630819845668	148	-0.0254037308387328
1701	1	1.06363230222035	33	-7.19198173118767
1703	1000	1.02012899765845	18	-7.90816205089075
1707	10	1.00841740706512	8	-8.00871688817983
1708	10	1.07920676334893	28	-7.19819822637416
1711	1	1.04366194694107	17	-7.76175996226285
1712	1	1.1038546089811	28	-7.07257858813768
1714	100	1.18984854585676	58	-5.94871271654249
1716	10	1.13420972396536	30	-6.96351048421477
1717	100	1.1281428070561	27	-7.11631507663203
1718	1000	1.01742071304239	5	-8.00639613490544
1719	100	1.27635213139394	113	-3.74013382299399
1720	10	1.0779364578153	14	-7.72212745397983
1721	1000	1.07700698858181	13	-7.75389609534134
1722	10	1.03900213507237	6	-7.96248502916289
1723	1	1.13347217588836	25	-7.37879795093162
1726	1	1.14214615546817	40	-7.3311979899432
1727	1000	1.10238177581976	19	-7.68260241298294
1729	1000	1.17182231640544	95	-5.29827039369919
1737	1	1.00836286915058	1	-8.02440236375735
1739	10	1.05056437318986	73	-6.960074131911
1742	100	1.0930717212328	99	-4.14270497893828
1744	100	1.04583994416578	73	-6.45955001618525
1745	1000	1.06422070681796	82	-5.46580769122126
1747	100	1.05229003398575	75	-5.99859624297921
1751	1000	1.0213473899431	57	-7.39141136758295
1752	100	1.01520775431485	52	-7.62980051654085
1753	100	1.00625910106878	43	-7.92306290707674
1756	1000	1.00583176140998	39	-7.93140488061891
1758	1000	1.04964472098978	62	-6.35578186388549
1766	100	1.13535283418349	100	-3.66476791912609
1767	10	1.22405345758296	141	-0.090405276438772
1768	100	1.04712651724219	48	-6.86956488499946
1769	10	1.00590937144096	27	-7.95328051314613
1770	1000	1.12037964086941	82	-4.65025556548587
1773	1000	1.17698649611073	108	-3.12925109818039
1775	1	1.07639179613042	49	-6.42527614417559
1776	10	1.03533172498721	34	-7.46730756868093
1778	10	1.15744307531118	91	-4.48459219969201
1779	1	1.01933996967849	24	-7.8322785225891
1780	100	1.1935220207967	103	-3.69495795027546
1782	1000	1.05582405191374	32	-7.28809009532515
1784	10	1.02566594959353	20	-7.8186352581499
1786	1	1.0250716939438	18	-7.85979013042435
1790	100	1.14940794246088	62	-6.18300975657468
1792	100	1.11018071646432	35	-7.01054427460142
1800	1000	1.14115175860863	57	-7.01127361757508
1801	100	1.11286643854499	33	-7.39911766844
1802	1	1.21944645659269	101	-3.67526632501416
1808	1000	1.012259134659	1	-8.02312246823507
1809	1000	1.13770673826981	82	-5.26160803285341
1811	1	1.0748791436682	58	-7.35065082930118
1812	1	1.19447950097912	126	-1.5753368784154
1813	100	1.11703644470023	82	-5.02982777132217
1814	100	1.09482430086158	73	-5.82390926234327
1817	1000	1.08580525311415	72	-5.75759719589063
1818	100	1.06747851591867	64	-6.42429667904092
1822	10	1.08781359475245	73	-5.42894443098746
1825	1	1.07384009438949	64	-5.9837872941152
1828	1	1.00068195446888	1	-8.02592549454769
1834	100	1.23076099141101	136	-0.694004606046289
1835	1	1.22804442363623	134	-0.985730741369069
1837	1000	1.10105219590546	61	-5.78151173567438
1838	1000	1.00739322817504	17	-7.98376909437822
1840	10	1.01827701181288	24	-7.8501015053445
1841	1000	1.07235661612937	43	-6.81446061059139
1847	100	1.09671393174066	43	-6.68507355570876
1854	1000	1.0332087239509	14	-7.88266460998977
1857	100	1.0178195185094	7	-7.99463085807879
1860	100	1.1157677694649	36	-7.17344725911847
1861	10	1.28758075103809	135	-0.72457754348751
1862	10	1.13279690435053	49	-6.99119313437982
1863	1000	1.19411209975147	91	-5.29460932085313
1864	10	1.08023250911539	21	-7.66488286769555
1865	1000	1.02017807455133	4	-8.00743457275095
1866	1000	1.0727539019439	18	-7.75023821935269
1867	10	1.01350985162831	2	-8.0204535748915
1868	1000	1.09271825503093	33	-7.5484216763446
1869	1	1.15809548543897	86	-5.60173579084434
1870	1	1.10738186552468	59	-7.21745728750336
1871	100	1.0411980535494	10	-7.9448193621071
1872	100	1.06973310299439	32	-7.70430516460096
1873	100	1.06756238294765	36	-7.69134498480626
1874	100	1.08650437979752	61	-7.20240352177319
1875	10	1.02563983915336	8	-7.98652760666068
1877	100	1.13329609755913	92	-4.61615774380663
1878	1000	1.01787803929591	7	-8.00311514994969
1882	1	1.07047768220077	66	-6.69423256952406
1885	1000	1.02329992587769	29	-7.89456465455627
1887	1	1.07412834798182	67	-6.33287076900192
1888	1000	1.00367631447881	3	-8.02451290511487
1890	1	1.00903903988522	14	-7.99780521297796
1892	1000	1.16231489702028	113	-2.65689022312988
1896	1000	1.09242612301327	68	-5.81385747872225
1898	1	1.11275984076365	76	-5.17595989997175
1899	1000	1.21473294053109	133	-0.981651755764209
1901	10	1.06650373992823	51	-6.83558203759517
1902	1000	1.09298056756921	62	-6.0893776003458
1903	10	1.07266862663923	52	-6.7422027690378
1907	100	1.12422172526361	71	-5.41216597342563
1908	100	1.1343079504861	75	-5.16087530063365
1911	1	1.01578002728375	14	-7.96434918450842
1913	1000	1.26826336373973	150	-0.226928694999168
1919	10	1.07780683321515	37	-7.19342593577845
1920	10	1.16501117686407	83	-5.17165975006592
1921	10	1.07972511536564	36	-7.20982694848114
1922	100	1.15414248995074	75	-5.59919035236171
1924	1000	1.06130495528759	27	-7.5667572032892
1925	1000	1.04567282378623	20	-7.77218054261978
1926	100	1.18131591184663	90	-5.06861383293016
1927	10	1.1560948726648	75	-5.8324609337743
1932	1	1.01959884981717	7	-7.99263865430174
1933	100	1.05440220059368	19	-7.7626430487906
1935	10	1.02720007889414	9	-7.96454470519178
1936	1	1.07428464522063	26	-7.57947733046188
1938	1	1.01024219710561	3	-8.0210043494159
1940	1	1.04117047222819	13	-7.89944946196717
1941	100	1.0897137535157	38	-7.39921592390584
1943	10	1.11622253465883	66	-6.83597531114026
1946	100	1.01570594969991	4	-8.01281117747003
1948	1000	1.1726945463825	116	-3.6764004714962
1949	100	1.11403680703741	75	-6.26080268759127
1950	100	1.13067519048642	87	-5.38164578346938
1952	100	1.14404941147818	102	-4.46709128267594
1954	1000	1.0553735114013	44	-7.62503159910602
1955	100	1.11419097154787	84	-5.47159750896582
1956	1000	1.01158023180419	4	-8.01559880206994
1957	1	1.04803041573999	44	-7.64704677276551
1958	100	1.11689870940213	92	-5.06151680062973
1960	10	1.21422438350138	157	-0.0506266260182873
1969	100	1.00236088040804	1	-8.02578675722498
1970	10	1.03164798422859	38	-7.67478705300635
1971	100	1.01830315789751	26	-7.91363303995468
1973	10	1.03815015680777	40	-7.50670905039262
1975	1000	1.13750169043871	108	-4.42711640682483
1977	1	1.07266831993138	55	-6.67254003282365
1979	10	1.03979642013254	36	-7.5226472079124
1981	10	1.03463655889087	31	-7.65506867544611
1982	1000	1.12373674277682	92	-5.4483274072065
1984	100	1.00428007497634	6	-8.02010710991096
1985	10	1.020266057418	19	-7.90567814453402
1986	100	1.01909724899703	18	-7.91706024768807
1992	100	1.09139468211832	50	-6.93222497882247
1999	1	1.09190902345935	47	-7.20288811395513
2000	100	1.02256021889892	9	-7.9739976118608
2001	10	1.05609997439871	23	-7.71771973704757
2005	100	1.01341260312589	4	-8.01414907385526
2007	1000	1.17314344961568	114	-3.19353563100493
2009	1	1.02238372029768	7	-7.98854146375008
2010	10	1.11361774001726	83	-5.83399037360013
2012	1	1.05455883973527	41	-7.71844327571256
2013	1000	1.07964278583253	69	-6.88655417438471
2014	1	1.05089905661347	48	-7.71590569489384
2015	100	1.12800205597378	99	-4.18608920541893
2018	10	1.15681157236396	121	-2.34746940569895
2026	10	1.06690721844625	68	-6.1769021754679
2027	100	1.02045347853295	42	-7.80205931981668
2030	1000	1.15192479656621	116	-2.58173250734009
2032	100	1.03101115742645	47	-7.40132262669239
2036	100	1.21838842767683	144	-0.0686141510372784
2039	1	1.06952926658601	56	-6.38061604790257
2042	10	1.0925966385604	64	-5.83317650021893
2047	1	1.03643834354286	33	-7.53032952137237
2050	1	1.04432510325565	32	-7.46738184794634
2051	100	1.11887596033261	65	-5.86195261544451
